X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,Y
3053,71,21,663,226,1142,238,196,79,781,T1,T29,1
2977,264,34,362,180,2377,117,232,242,1397,T3,T13,1
2596,15,7,300,6,1719,214,225,148,1997,T3,T11,2
2906,86,10,541,125,1230,235,223,119,1693,T3,T11,2
2576,26,9,153,45,691,216,220,140,466,T1,T29,2
2773,18,14,309,105,309,208,210,136,2563,T1,T24,2
3223,193,15,626,9,558,217,251,164,2462,T3,T13,2
2691,120,12,30,-4,1167,240,230,118,577,T3,T2,2
2712,225,0,124,6,1998,218,238,157,3937,T1,T12,2
2124,87,31,234,92,636,247,172,30,716,T4,T6,3
2225,59,19,30,8,785,231,197,91,390,T4,T10,3
2419,321,28,342,160,577,136,200,197,510,T4,T10,3
2985,278,24,534,189,2125,147,235,224,1121,T3,T33,1
2577,116,12,127,29,1050,241,228,115,361,T1,T29,2
3053,358,6,256,25,997,211,229,156,1233,T2,T23,2
2678,86,20,404,71,860,245,201,77,2826,T1,T12,2
3181,337,12,124,14,1343,193,223,169,162,T3,T23,1
2584,347,25,90,36,1052,163,190,159,6468,T1,T29,2
2895,356,23,408,-21,730,175,191,148,242,T3,T33,1
2891,42,6,0,0,1519,221,227,142,2014,T1,T29,2
3050,5,9,150,6,2514,209,223,152,2856,T3,T32,2
2939,113,17,175,17,5589,247,220,95,4256,T1,T29,2
2949,315,4,190,17,4128,209,236,166,4934,T1,T29,2
3141,196,6,30,1,1831,219,245,162,2024,T3,T23,1
3254,25,12,258,61,1422,214,215,135,350,T1,T23,1
3056,263,13,450,-64,1936,187,246,197,1905,T3,T32,2
3087,338,21,212,7,3801,169,205,172,864,T3,T24,1
2688,80,15,124,-20,1207,239,212,100,2173,T1,T29,2
3375,150,10,150,20,1718,233,240,137,3235,T2,T38,1
3033,54,25,503,233,514,225,179,74,1481,T1,T30,1
2385,122,14,201,55,466,242,229,113,1298,T4,T1,6
2438,65,13,0,0,484,232,212,110,1768,T4,T6,3
2875,301,16,702,161,228,173,231,198,1639,T3,T10,2
2817,276,11,42,6,2312,190,242,192,2271,T3,T23,1
2892,238,17,150,45,920,186,252,201,210,T3,T32,2
3192,115,8,277,40,4561,234,233,130,2751,T1,T29,1
2955,2,16,42,10,3412,195,207,147,6349,T1,T16,2
2660,21,13,162,15,3373,211,212,135,2992,T3,T11,1
2192,128,28,42,12,1652,252,210,66,85,T4,T3,3
2812,82,3,268,24,1099,224,233,144,1261,T3,T11,2
2969,1,14,660,171,3060,199,213,150,866,T3,T10,2
3158,258,18,541,102,6002,173,247,211,1708,T1,T30,2
3090,121,8,85,3,966,235,233,130,1879,T1,T23,1
2892,27,11,371,23,2062,215,217,137,1710,T3,T31,2
2764,199,16,0,0,1350,212,252,170,1541,T3,T10,2
2771,35,10,180,20,1265,219,219,135,2222,T3,T10,2
2692,141,24,120,59,1643,247,225,93,2576,T1,T30,2
3206,252,5,547,22,1048,210,243,171,2021,T3,T32,2
3182,18,5,95,10,3839,216,229,150,1514,T1,T22,1
3322,93,13,30,3,2128,240,220,108,966,T3,T39,7
3109,3,5,42,3,900,214,231,155,1677,T1,T22,1
3198,135,10,541,-8,466,236,236,130,2106,T3,T23,2
3208,7,6,150,-17,4253,213,228,153,1087,T1,T38,1
2135,31,30,170,85,234,196,159,81,532,T4,T10,6
2768,41,20,283,2,1972,218,193,102,874,T3,T10,2
2830,79,18,518,96,301,240,205,89,987,T3,T11,2
2815,314,23,108,34,1429,154,215,199,2377,T3,T33,2
3293,301,22,511,79,1784,153,224,209,3158,T1,T39,1
3169,56,19,150,14,1563,229,197,95,1650,T3,T31,1
2991,72,11,67,2,4410,233,218,116,1008,T1,T29,2
2246,347,28,180,56,1110,154,182,158,297,T4,T10,3
3367,79,5,451,45,1231,226,231,139,2461,T3,T32,7
2891,358,16,767,161,242,192,208,151,1350,T3,T10,2
3093,90,7,170,29,3268,231,229,132,3036,T1,T30,1
2633,8,26,90,40,1652,181,179,126,6780,T1,T29,2
3250,176,27,443,151,3059,222,242,134,752,T3,T33,1
3041,45,1,644,50,5662,219,235,153,5380,T1,T12,1
3430,326,9,541,36,4888,198,230,172,4213,T3,T38,7
2955,326,16,30,7,2876,179,221,181,1972,T3,T22,1
3214,92,20,218,38,1455,246,206,80,2522,T1,T30,2
2887,217,27,212,97,3171,180,253,196,1518,T3,T4,2
2072,350,31,350,-108,726,150,173,150,750,T4,T10,6
2548,41,9,180,7,750,221,220,133,888,T1,T9,2
2933,81,20,60,25,5662,243,201,80,1253,T1,T30,2
3278,259,19,513,-52,537,172,247,211,3239,T2,T23,1
2326,358,16,150,57,1260,192,208,151,342,T4,T10,6
3204,333,14,953,123,1392,187,221,173,2430,T3,T32,1
2984,27,15,180,42,3923,212,206,127,2541,T1,T29,2
2566,1,18,42,12,1624,192,204,147,4529,T1,T29,2
2966,353,10,85,7,1019,203,223,158,2100,T3,T32,2
3023,228,14,300,77,3231,199,252,188,1142,T3,T32,2
3266,40,18,60,-5,1794,218,197,107,2777,T1,T39,1
2657,30,13,283,15,3250,216,212,130,2967,T3,T11,1
2938,167,23,60,-15,1460,232,241,127,658,T3,T13,2
3155,344,15,845,-19,4192,189,216,164,3878,T1,T29,1
3145,321,10,67,8,1984,193,230,176,1935,T1,T29,1
3261,97,11,30,-2,3463,239,224,114,693,T3,T38,1
3240,21,6,600,92,5867,216,227,148,2505,T1,T29,2
3194,134,23,437,-136,319,249,223,90,3399,T2,T25,2
2955,288,21,247,128,5224,156,233,215,4968,T1,T24,2
2608,131,10,272,42,301,237,235,127,1200,T1,T12,2
2459,187,17,242,13,1994,220,250,158,67,T3,T4,3
3021,3,15,162,35,2610,199,211,148,977,T3,T31,2
3157,1,10,127,10,4399,206,221,153,1765,T1,T23,1
3185,190,12,175,14,2835,220,249,161,1101,T3,T32,2
2782,37,9,90,3,2301,220,220,135,1218,T1,T23,2
3294,160,32,180,65,3978,233,227,98,3112,T3,T33,1
2618,168,16,30,-9,3342,231,245,140,2591,T3,T20,1
3124,356,25,658,31,2898,170,185,146,2672,T3,T24,2
3400,13,13,577,161,3164,207,212,141,2042,T3,T39,7
2783,90,9,0,0,1421,234,226,123,2263,T1,T20,2
3019,247,7,124,12,5579,205,246,179,2065,T1,T22,1
3148,67,16,30,10,1516,235,206,98,2460,T1,T29,1
2809,67,18,242,150,256,235,201,91,1410,T1,T30,5
3284,114,11,350,113,2732,240,229,118,3171,T3,T39,7
3089,154,17,180,64,2443,238,239,124,1589,T3,T27,1
2945,38,8,247,0,4567,220,222,137,5885,T1,T12,2
2922,156,17,234,29,5210,237,240,126,4583,T1,T30,2
3288,335,21,525,148,3876,167,206,175,2148,T3,T31,1
3019,23,2,124,21,4307,218,235,154,420,T1,T30,1
2889,132,21,85,18,1765,248,224,94,1871,T3,T13,2
2891,13,13,242,36,3632,207,213,142,5377,T1,T29,2
3186,73,5,180,25,1077,226,230,139,2088,T2,T23,1
3323,299,8,600,33,3721,197,237,180,1452,T1,T39,1
3071,8,2,297,14,3428,217,235,155,607,T1,T22,1
2979,114,16,323,81,2372,246,222,99,1919,T3,T24,2
3204,243,8,120,8,6078,203,247,182,1448,T1,T23,2
2090,305,27,0,0,589,134,213,214,604,T4,T10,3
2792,45,8,180,-3,2280,222,223,136,1542,T1,T12,2
3033,51,6,417,53,1248,223,227,139,2406,T1,T29,2
2929,209,5,297,13,4994,216,244,165,2033,T1,T29,2
3359,44,27,268,119,1888,215,169,73,2474,T3,T33,1
2198,332,24,247,37,604,156,201,179,577,T4,T10,3
3231,171,7,319,1,4631,226,244,151,743,T1,T29,2
3102,114,3,90,1,765,224,236,147,1814,T1,T23,1
2546,85,29,324,53,934,246,178,41,837,T3,T4,3
3234,80,7,268,11,1570,229,228,133,1107,T3,T39,1
2459,14,15,339,68,524,204,207,137,1150,T4,T10,6
3297,140,24,492,143,3612,247,225,91,582,T3,T39,1
2954,115,4,443,41,3872,227,236,144,4403,T1,T12,2
3034,353,22,150,8,837,178,197,153,1218,T3,T24,1
3605,89,23,987,320,2442,247,197,67,1321,T1,T40,1
3041,72,17,424,0,4067,237,205,94,3494,T1,T29,2
3027,72,5,671,62,5611,225,231,141,5878,T1,T12,2
2898,61,22,323,83,912,232,189,78,636,T3,T33,2
3207,7,13,60,11,2300,204,214,146,2477,T1,T29,1
3360,297,7,789,103,940,199,238,178,2255,T3,T32,1
3011,101,10,492,49,1454,237,227,120,2207,T3,T19,2
2815,151,15,201,33,3497,238,239,127,3236,T1,T30,1
3106,180,24,600,69,2368,221,246,144,1206,T3,T13,2
3001,46,16,242,61,1209,223,202,108,531,T3,T32,2
2959,143,7,212,14,4529,231,239,141,3509,T1,T29,1
2961,222,7,134,31,2665,211,247,172,402,T3,T33,2
2470,108,12,42,6,738,241,225,112,454,T4,T10,2
3801,5,17,1057,392,4726,195,204,143,2827,T3,T40,7
2797,55,15,684,113,518,228,207,109,1208,T3,T11,2
3191,71,13,402,42,1084,234,214,110,1956,T2,T23,1
2517,254,8,30,3,1116,203,245,181,1648,T3,T17,3
2966,101,9,210,28,2461,235,228,124,1774,T3,T32,2
2704,105,13,95,24,108,241,224,110,1868,T1,T29,5
2351,74,19,85,32,1140,239,201,85,888,T4,T10,6
2754,157,10,0,0,2556,231,242,142,1774,T1,T20,2
3037,22,9,497,53,3297,215,221,143,751,T3,T32,2
1991,337,16,0,0,180,183,216,171,510,T4,T10,4
3187,209,5,300,-19,696,216,244,165,2185,T3,T23,2
2949,280,4,339,23,3772,208,240,170,858,T1,T29,2
2829,335,23,90,32,1495,163,203,175,2439,T3,T33,2
3105,41,9,0,0,5160,221,221,134,2200,T1,T23,1
2806,22,21,67,31,2310,202,191,119,849,T3,T24,1
3154,198,2,366,13,5810,218,240,158,932,T1,T19,1
2929,98,5,150,4,1167,228,233,138,2356,T1,T23,2
3152,336,11,60,10,1939,194,225,169,1945,T1,T29,1
2722,90,11,210,-5,1471,237,222,114,3973,T1,T12,2
2893,0,7,408,84,1172,210,228,155,2793,T3,T32,1
3395,61,9,564,80,1680,227,222,128,2290,T3,T38,7
3268,51,6,180,32,3468,223,227,139,1863,T1,T29,1
3045,321,12,384,79,591,188,228,179,553,T2,T22,1
3011,316,13,150,35,2537,184,228,183,1008,T1,T29,2
2962,57,22,192,40,4955,229,189,82,3209,T1,T29,1
3316,206,12,162,15,3187,212,251,172,1605,T3,T32,1
3172,36,9,655,30,3311,220,221,136,3848,T1,T29,1
3086,13,17,513,-4,1516,202,204,136,3495,T3,T31,1
2405,124,3,170,-8,663,225,237,146,967,T3,T2,3
2677,319,22,150,79,1022,159,214,193,2402,T1,T29,2
2962,113,6,0,0,4484,231,234,136,1986,T1,T19,1
2288,2,30,134,18,626,165,170,130,601,T4,T10,6
3152,144,4,192,16,4563,226,239,148,1984,T1,T22,1
2965,65,20,120,27,2250,234,195,84,2039,T3,T31,2
2926,347,6,361,53,4278,208,230,160,6425,T1,T12,2
2129,340,25,0,0,1082,159,194,169,418,T4,T4,3
3269,273,13,30,9,5876,185,243,197,646,T1,T38,1
2943,10,13,85,23,4218,205,213,143,430,T1,T29,2
3011,287,7,150,14,2624,200,240,179,797,T3,T32,1
2178,358,27,95,14,1345,169,181,141,459,T4,T10,6
2980,21,3,108,9,1549,217,232,152,1756,T3,T32,2
2785,48,6,0,0,1338,223,227,140,2349,T1,T29,2
2665,90,1,0,0,1989,220,237,153,1779,T3,T17,6
3289,81,17,42,6,2280,241,207,90,2787,T1,T39,7
3187,124,5,120,29,1019,229,236,140,2147,T2,T23,1
3207,343,15,285,56,2874,188,215,165,612,T3,T24,1
2992,115,22,162,42,1050,252,212,76,484,T3,T33,2
3204,341,14,228,40,1892,191,219,167,2212,T3,T32,1
2926,0,11,234,36,4469,204,220,153,5929,T1,T12,2
2501,348,8,0,0,1053,205,227,160,968,T4,T6,2
3245,204,17,636,31,594,208,253,175,2557,T3,T13,2
2899,87,28,60,-31,376,248,182,45,1626,T1,T29,1
2942,104,8,277,29,3688,234,230,129,4286,T1,T12,2
2813,29,28,175,42,1154,197,166,90,1717,T3,T24,2
2369,130,13,67,5,474,240,233,120,1294,T4,T4,3
2720,358,7,60,10,1337,209,227,156,2341,T3,T11,2
2531,41,18,90,3,404,219,197,106,1524,T3,T10,6
2806,117,8,576,76,2916,234,233,131,1710,T3,T32,2
3261,45,11,192,39,2821,223,216,126,2496,T1,T29,1
2797,197,20,60,6,2716,211,252,168,2352,T1,T30,2
2662,153,14,30,6,1986,236,240,131,1657,T1,T30,2
2027,193,14,0,0,510,217,251,164,684,T4,T6,3
2949,242,11,488,56,5963,198,249,189,5825,T1,T29,2
2435,21,27,108,47,577,191,173,106,1057,T4,T10,3
2337,325,21,67,20,323,163,212,187,886,T4,T10,3
3396,242,20,153,38,1973,178,252,208,3640,T2,T32,1
2835,135,10,124,8,870,237,236,129,95,T1,T29,2
2447,356,45,212,28,589,111,121,119,1441,T3,T10,2
2881,104,19,342,85,845,248,214,87,911,T1,T30,2
2879,135,15,120,-25,1351,242,233,116,1822,T1,T29,1
2715,65,26,124,84,124,234,177,58,1033,T1,T30,5
3097,94,6,42,0,2114,230,231,134,2436,T3,T32,1
2967,348,11,418,93,750,199,222,161,1776,T3,T31,2
3278,335,5,360,35,5763,209,233,163,646,T1,T22,1
2978,193,12,558,65,5515,219,249,163,4101,T1,T29,2
2714,54,11,255,7,874,226,217,123,268,T3,T10,2
3275,3,22,30,20,5890,184,192,140,511,T1,T38,1
2665,111,6,402,31,771,230,234,137,1657,T1,T12,2
3271,33,5,85,3,5716,219,229,147,716,T1,T22,1
3280,301,12,454,5,2563,186,235,189,600,T3,T32,1
2301,333,14,258,77,969,188,222,172,190,T4,T6,3
2574,120,8,228,52,1235,234,234,132,1243,T3,T2,3
3445,222,14,108,5,2079,202,252,185,3409,T2,T32,1
2534,114,6,162,24,481,230,234,138,242,T1,T29,2
2657,77,11,268,10,1749,234,219,115,1761,T3,T11,3
3128,346,4,0,0,4848,212,233,159,2751,T1,T29,2
3376,301,11,120,27,2255,189,235,186,2431,T3,T38,7
2894,121,4,150,14,3687,227,236,144,3770,T1,T12,2
3158,82,7,30,-3,2389,230,228,132,1434,T3,T23,1
3194,42,14,595,84,1816,222,209,119,3049,T3,T24,1
2762,118,15,30,4,3720,244,226,106,5582,T1,T30,2
2310,297,29,319,158,824,126,216,223,1159,T4,T10,6
2613,122,9,30,0,3159,236,233,127,2188,T3,T20,2
3053,65,13,30,-2,2619,232,212,110,1332,T3,T22,1
3012,356,12,150,25,1026,200,218,155,2539,T3,T22,1
2693,33,10,127,15,1865,218,218,135,6677,T1,T12,1
2982,186,9,576,69,5676,222,247,159,3550,T1,T29,2
3041,324,18,30,4,3761,171,217,185,2684,T1,T24,1
3092,37,7,60,5,3813,220,224,140,1673,T1,T23,2
2740,186,14,42,5,2418,222,249,157,836,T3,T13,2
3393,107,10,342,60,1123,237,228,121,3908,T2,T35,1
2762,357,9,658,1,1529,207,225,156,900,T1,T23,2
2114,178,32,134,95,417,214,238,131,272,T4,T1,3
2919,45,5,190,6,4756,221,229,143,3997,T1,T23,1
2961,326,15,258,45,1189,182,222,179,2992,T1,T22,1
2998,48,11,685,103,1209,224,216,124,1851,T3,T33,2
2812,228,32,234,145,1677,158,250,212,1533,T3,T4,2
2934,39,15,256,-2,684,219,206,118,1583,T3,T32,1
2752,63,12,42,1,1338,230,215,116,2115,T3,T20,2
2585,59,17,242,73,1149,231,202,98,691,T3,T11,2
2668,138,21,272,68,1190,247,227,99,2379,T1,T30,2
3136,58,12,420,55,1477,228,214,117,3404,T3,T33,1
3339,81,6,446,78,930,229,229,134,1312,T3,T39,7
3251,15,16,541,76,1195,203,204,135,300,T1,T22,1
3165,65,4,67,3,4049,223,231,143,492,T3,T23,1
2118,57,23,228,174,256,229,184,77,268,T4,T1,3
3059,129,14,400,-48,485,242,231,116,1645,T1,T22,1
3334,333,19,638,195,2546,174,213,176,272,T3,T33,1
3023,243,34,335,241,2590,134,243,231,1637,T3,T13,1
3054,283,15,268,60,1434,177,239,202,408,T3,T32,2
2733,75,12,180,48,1762,234,217,113,247,T3,T31,1
3177,301,22,210,9,4015,155,225,208,1698,T3,T22,1
3158,147,18,390,67,3714,242,235,115,977,T3,T33,2
3042,42,17,808,161,1533,220,200,110,2792,T3,T33,2
3126,115,21,212,35,3507,251,215,82,331,T3,T33,1
3168,4,10,518,75,2758,207,220,151,3645,T1,T30,1
2942,133,8,371,28,2661,233,236,135,2455,T3,T26,2
3186,119,6,331,-20,677,231,235,137,2147,T3,T23,2
3213,75,5,120,8,2860,226,231,140,2642,T1,T29,1
2654,273,13,60,12,911,185,243,197,1595,T1,T30,2
2809,36,7,192,14,1742,220,225,141,1800,T1,T12,2
3224,253,15,531,133,3454,185,249,201,1902,T3,T33,2
3299,208,12,180,40,3230,211,251,173,1477,T3,T32,1
3252,0,3,0,0,3513,215,234,156,3733,T1,T38,7
2982,325,8,90,14,3174,201,232,170,6344,T1,T29,2
2962,251,12,331,53,5964,193,248,193,5275,T1,T29,2
3130,291,12,85,11,3211,186,238,192,1492,T3,T23,2
2819,335,18,277,72,2397,176,213,175,730,T3,T24,2
2968,69,12,484,6,3333,232,217,115,5901,T1,T29,1
3178,76,17,120,-16,1621,238,207,93,1498,T1,T29,2
2974,350,4,60,-6,5352,212,233,158,2486,T1,T23,1
3234,202,17,376,100,764,210,253,173,4795,T2,T22,2
3246,333,9,150,26,3408,200,229,168,1939,T1,T29,1
2749,18,11,342,54,1689,211,216,141,2474,T3,T10,6
2797,49,10,210,7,417,224,219,128,713,T1,T30,2
2754,97,13,242,22,1463,241,220,106,2388,T1,T12,2
2724,80,7,242,40,1441,229,228,133,3788,T1,T12,2
3278,201,14,510,78,3302,213,252,170,661,T3,T32,1
3096,127,21,201,50,750,249,221,89,424,T3,T33,2
3130,0,8,218,54,902,208,225,154,1616,T3,T33,2
2400,86,11,297,159,402,236,222,117,1917,T4,T6,4
2930,331,17,30,9,1899,177,216,177,2496,T3,T19,2
3129,30,25,323,36,3154,204,178,99,3212,T1,T30,1
3014,321,6,379,38,5304,204,234,169,1296,T1,T29,2
2904,145,4,335,72,760,225,239,149,1543,T3,T11,2
3139,119,16,313,68,459,245,225,104,716,T3,T32,1
3067,18,8,85,5,1495,214,223,145,2305,T1,T29,2
3005,124,5,351,28,1369,229,236,140,1590,T3,T31,1
3337,55,15,630,122,2256,228,207,108,2084,T1,T40,1
2941,57,12,108,24,2092,228,215,119,2190,T3,T32,1
3143,347,8,618,-22,720,204,227,161,1663,T2,T22,1
2504,207,32,124,66,300,181,249,182,1022,T3,T3,2
2899,327,17,30,4,2695,176,218,181,569,T3,T21,1
3238,239,19,841,129,514,182,252,205,2888,T3,T32,2
2697,87,14,319,-5,1290,240,215,102,1142,T1,T23,2
3022,289,10,335,62,2305,192,239,187,524,T1,T29,2
3126,186,23,295,107,2989,216,249,153,1304,T3,T33,2
3199,94,12,499,-7,503,239,221,110,2126,T3,T23,2
3175,209,15,967,-94,4224,208,253,177,1473,T3,T31,2
2696,136,14,90,5,1558,240,234,120,1415,T1,T12,1
2450,48,25,295,99,708,220,178,79,1275,T4,T10,3
3175,20,13,297,66,1326,210,211,136,366,T3,T24,1
3280,292,15,120,28,4566,176,236,199,782,T3,T32,1
2944,181,19,42,13,4966,223,248,150,426,T1,T30,2
2529,4,14,42,10,1945,201,212,148,1956,T3,T17,2
3103,353,9,277,-17,2241,204,224,158,2368,T3,T32,2
3037,137,11,268,49,1082,237,236,128,1781,T3,T22,1
3145,8,9,212,44,2033,210,223,150,1717,T1,T29,1
3334,306,16,799,135,872,174,229,195,924,T2,T23,1
2962,157,8,67,10,4696,229,241,145,5610,T1,T12,2
3355,229,23,309,95,2461,179,254,204,3458,T2,T32,1
2546,65,14,90,1,1517,233,210,106,1537,T3,T2,6
2318,141,27,42,19,962,247,221,84,900,T4,T3,3
3024,68,8,323,49,2971,229,223,127,6574,T1,T20,1
2771,33,12,127,15,2942,218,214,131,5347,T1,T12,2
3422,181,13,972,73,3322,224,248,154,1201,T3,T36,7
3004,80,4,0,0,5413,225,232,142,2255,T1,T23,1
3031,143,18,85,23,3810,243,233,111,5261,T1,T30,2
3117,149,11,175,-38,4583,235,239,134,1128,T1,T30,1
3008,266,13,765,92,5914,186,245,198,3744,T1,T29,2
2972,311,4,335,38,3782,208,237,168,828,T1,T29,2
3283,17,14,824,-7,1818,208,210,137,2673,T2,T23,2
2751,36,14,270,83,1106,218,207,122,2100,T3,T31,2
3092,8,13,85,7,1666,205,215,146,2301,T1,T29,2
3249,41,10,270,9,997,222,217,130,866,T2,T32,1
3390,69,9,150,16,3869,230,222,125,2800,T3,T39,7
2376,2,16,268,119,1333,195,207,147,1064,T4,T10,3
2389,115,37,295,161,1642,253,176,15,285,T4,T3,3
2970,0,11,579,55,2771,204,220,153,1471,T3,T31,2
2535,68,14,228,29,256,233,212,108,1323,T1,T12,2
3062,70,29,190,29,4632,237,170,45,912,T1,T29,2
2594,37,15,382,40,618,219,206,119,2872,T1,T29,2
3155,310,11,210,6,1518,189,232,183,485,T3,T23,1
2731,69,33,95,78,108,234,158,30,1516,T1,T30,5
3024,290,12,525,48,5439,185,238,193,1273,T1,T29,2
2793,170,7,67,2,2502,225,243,152,2307,T1,T12,2
2727,350,13,228,59,1908,196,218,160,1855,T1,T29,2
2964,178,7,134,25,1513,223,244,155,492,T3,T32,2
3047,67,5,182,13,6602,226,229,138,3386,T1,T29,2
2493,75,12,42,6,459,234,217,113,1276,T4,T6,6
2522,51,18,210,94,700,226,197,99,384,T4,T6,2
2271,252,33,417,133,541,129,240,236,1690,T4,T10,3
3089,355,21,927,-55,1107,181,198,151,1577,T3,T24,1
3166,316,19,175,4,4063,168,221,192,324,T3,T24,1
3219,320,16,134,29,4243,177,223,185,2282,T3,T32,1
2867,100,11,42,4,1588,238,226,118,1318,T1,T29,1
2710,31,8,351,43,1015,218,222,140,1651,T1,T29,2
3018,333,13,0,0,3475,191,223,172,1045,T3,T22,1
2696,131,13,306,-14,1894,241,232,119,2714,T3,T2,6
3155,35,27,297,96,1230,205,169,85,391,T1,T22,1
2678,45,5,210,25,1584,221,229,144,6199,T1,T12,2
2165,78,11,0,0,684,234,220,116,1425,T4,T1,4
2952,78,15,242,35,5269,238,212,102,2471,T1,T22,2
3241,312,14,120,46,4839,182,229,187,1254,T1,T29,2
2565,231,29,60,26,1209,163,251,213,524,T3,T4,3
3015,324,15,228,-14,2385,182,223,181,1431,T3,T33,1
3233,103,13,190,51,1385,241,223,109,2520,T3,T23,2
2297,8,25,60,32,390,182,181,128,636,T4,T10,3
3333,165,11,228,19,4023,230,244,144,2475,T1,T38,7
3094,286,17,150,18,1482,170,237,206,1974,T3,T23,1
2857,219,16,330,57,2308,200,254,186,2022,T3,T26,2
3258,22,4,592,32,5250,217,230,150,1871,T1,T29,1
2801,229,16,67,18,2040,195,253,192,1869,T3,T13,2
2686,82,7,201,11,255,230,228,130,1191,T3,T11,2
2514,22,10,60,9,1482,214,218,140,1530,T3,T10,2
3094,357,23,108,29,1080,177,191,146,212,T3,T24,1
3061,340,11,277,4,3241,197,224,166,1167,T3,T32,2
2304,37,12,339,33,871,219,212,126,582,T4,T2,3
3219,175,10,201,26,4155,226,246,151,2143,T3,T33,1
2763,328,12,300,96,1116,192,226,174,2190,T3,T13,2
2970,283,12,150,-7,2748,187,241,193,474,T3,T32,2
3243,4,12,679,60,4052,204,216,149,3576,T1,T29,1
3159,165,11,150,10,6258,230,244,144,1015,T1,T29,1
2970,68,14,379,100,1771,233,212,108,2922,T3,T32,2
2991,16,26,339,9,1727,189,178,116,1263,T3,T32,2
2152,19,32,295,202,319,179,156,96,240,T4,T10,3
2614,15,18,342,10,1804,202,201,132,2105,T3,T11,2
3117,81,19,424,76,3102,242,204,85,789,T3,T33,1
3143,151,2,0,0,2154,222,239,152,685,T1,T23,1
3204,344,4,175,14,1414,211,233,160,301,T3,T23,1
3334,68,28,467,143,977,235,172,49,1682,T2,T40,1
3367,133,8,175,0,4228,233,236,135,4004,T1,T40,7
3213,135,6,150,23,1733,230,237,140,1468,T2,T23,1
3072,242,13,626,1,2731,195,250,192,1084,T3,T32,1
2335,10,11,120,28,1120,209,219,147,1031,T4,T3,3
3148,62,7,402,62,5100,226,226,134,300,T1,T29,2
3397,32,7,830,199,1106,219,224,142,799,T2,T31,1
3246,85,10,450,59,1959,235,222,118,1863,T3,T32,1
2750,87,25,240,118,240,247,191,58,768,T1,T30,5
2978,338,9,85,0,4949,201,228,166,5981,T1,T12,2
2460,355,22,60,18,1253,178,194,150,735,T3,T10,6
3023,342,5,459,91,3062,209,232,161,1172,T3,T31,2
2903,296,7,485,33,4219,200,238,178,5658,T1,T12,1
3395,71,17,457,161,1920,237,204,93,1998,T1,T40,1
2278,223,25,108,48,1047,180,254,200,485,T4,T1,3
2813,84,30,60,-28,323,246,173,34,2308,T1,T30,2
3083,309,3,247,40,351,210,237,165,607,T2,T22,1
2104,340,13,30,0,1057,192,220,167,648,T4,T10,6
2999,315,2,0,0,4226,213,237,162,571,T1,T23,1
2125,291,23,277,114,339,149,229,217,408,T4,T10,3
2898,102,6,534,43,2835,230,233,137,2219,T1,T29,2
2890,198,14,454,90,2419,215,251,168,1889,T3,T26,2
2562,190,15,162,15,2175,219,250,161,1983,T3,T2,5
3001,209,6,872,92,5869,216,246,166,5622,T1,T20,2
3042,297,11,162,-2,3612,189,237,187,1695,T3,T22,1
2836,343,24,60,20,1269,166,197,165,1783,T3,T24,1
2850,128,6,391,66,2069,230,236,140,1530,T1,T12,2
2758,212,37,108,73,1922,162,244,191,1124,T3,T13,2
2928,86,13,360,118,360,239,217,107,691,T1,T29,2
3016,69,12,90,17,5069,233,215,113,3302,T1,T29,2
2368,68,19,85,40,488,236,199,87,418,T4,T10,6
3045,201,6,531,-13,162,218,245,163,1324,T3,T23,2
2632,342,27,95,55,2282,153,188,167,2350,T3,T24,2
2891,336,15,134,18,2647,187,219,171,2307,T3,T24,1
3198,14,12,674,73,2065,208,214,141,2430,T3,T24,1
2796,59,8,511,12,1717,227,223,130,1057,T1,T12,2
2916,197,13,60,9,4204,216,251,166,4298,T1,T29,2
2684,14,15,301,42,331,205,208,137,531,T3,T11,2
3093,92,28,240,118,2034,250,186,46,3724,T1,T29,1
3266,212,14,210,48,1201,207,253,178,859,T3,T32,1
2748,43,8,150,12,391,222,223,136,2598,T3,T31,2
3257,103,9,30,4,825,236,228,122,1262,T2,T24,2
2907,70,5,240,43,3112,225,230,140,2474,T1,T12,2
2859,108,17,120,50,150,247,218,95,735,T1,T30,2
3257,76,8,124,-15,4235,230,226,128,2137,T1,T38,1
3384,126,16,499,151,1945,245,227,105,1631,T1,T35,7
2590,224,14,258,109,1440,202,252,185,1365,T3,T11,2
3118,255,7,270,22,1812,203,245,180,2658,T3,T32,1
2746,17,17,60,5,1716,204,203,132,2904,T1,T29,2
3268,299,17,285,50,4034,170,231,200,1699,T3,T22,1
2791,37,12,255,95,255,219,214,128,2663,T1,T24,2
2511,1,10,67,-1,309,206,222,153,1482,T3,T10,6
3277,353,16,228,65,2854,191,211,156,2486,T3,T24,1
2862,72,19,216,43,2190,238,200,85,1354,T3,T10,2
3258,126,15,108,19,3398,244,229,110,800,T3,T33,1
2575,315,16,120,53,1302,175,225,189,1660,T3,T2,2
2966,67,12,466,27,2590,232,217,116,2403,T1,T29,2
2982,352,10,85,15,1894,203,223,158,571,T3,T31,2
3395,278,15,268,85,3710,178,241,202,1146,T1,T39,1
2936,101,15,124,17,4667,244,218,99,5751,T1,T30,2
2737,62,10,272,87,1214,229,219,122,2167,T1,T12,2
3111,321,20,212,33,2676,164,216,189,1209,T3,T33,1
